Unsorted Index,Domain,Total Tokens,URL Appearances,Assign to [Name],Website Issue,User Content,Website Description,Content Domain I,Content Domain II,Content Domain III,Content Domain (other),Type of service,Type of service (Other),Sensitive content: Nudity,Sensitive content: Pornography,Sensitive content: Drugs,Sensitive content: Violence,Sensitive content: Illegal Activities,Sensitive content: Hate Speech
4776,tr.coursera.org,4403079,7419,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6659,www.cambridge-news.co.uk,4402984,11303,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
119731,www.russiadefence.net,4397100,1809,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
25031,www.northjersey.com,4397083,7824,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
28944,scaredmonkeys.net,4397000,3256,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
24211,www.texasobserver.org,4390860,5126,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
91941,whc.unesco.org,4389119,4916,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
75368,www.thebalancecareers.com,4388619,6164,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
113243,www.businesstoday.in,4388011,8312,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
39296,redmondmag.com,4382717,8289,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
47540,0-bmcbiol-biomedcentral-com.brum.beds.ac.uk,4382576,767,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
13058,www.crosswalk.com,4381873,6945,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
40951,www.guitarplayer.com,4381634,10794,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
15156,genius.com,4379934,20401,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
78268,www.stgeorgeutah.com,4379578,6432,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
8643,heavy.com,4378086,7406,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
38742,thumpertalk.com,4376948,10846,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
12332,abc7news.com,4374165,16296,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7230,urbanmilwaukee.com,4370700,7242,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
83315,breast-cancer-research.biomedcentral.com,4368997,1483,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
40150,forium.co,4368854,2508,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
59392,www.torontomike.com,4365734,7972,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
93349,www.coupfourandahalf.com,4364673,1176,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
86766,www.health.com,4363177,8828,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
19273,www.bellenews.com,4361475,8445,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
92263,dissidentvoice.org,4360679,3336,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
33963,www.metafusiondesign.com,4359877,5937,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
23589,discovermagazine.com,4350598,4815,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
73351,thinkprogress.org,4349844,8691,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
13567,www.marthastewart.com,4349582,15397,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
65368,mooreamusicpele.com,4349025,325,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
119128,www.heritage.org,4348001,2312,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
62347,my.wealthyaffiliate.com,4341840,1945,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
48282,www.manchestereveningnews.co.uk,4339723,11289,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3634,www.pghcitypaper.com,4339139,8504,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
197159,fogcuripcio.c0.pl,4339114,1963,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
25095,www.mariowiki.com,4338953,8811,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
154,film.avclub.com,4337186,5176,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
70442,stiveboro.com,4336951,3189,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
23097,www.queerty.com,4336701,3952,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
13286,www.elle.com,4335534,10986,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
8947,wegotthiscovered.com,4334798,11854,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
16865,www.dualshockers.com,4329938,14732,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
37089,archives.starbulletin.com,4326946,7197,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
16249,www.fmylife.com,4325927,9363,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
39440,www.financemagnates.com,4325018,11685,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
72667,www.dezeen.com,4324261,8700,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
17338,docs.aws.amazon.com,4321896,12323,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
223136,www.gothamgazette.com,4316269,2996,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
36017,bangordailynews.com,4315123,9530,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14650,www.yellowpages.com,4312850,18682,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
15375,www.aish.com,4312329,3092,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
51609,kgmmvd.org.in,4311245,5704,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
30736,www.devonlive.com,4308348,11034,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
36002,www.articlesfactory.com,4307368,10539,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
43067,wolfstreet.com,4305325,1530,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
945,www.aarp.org,4305249,6999,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5565,homeinsurancesearch.net,4304694,5973,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
21973,www.trustedhousesitters.com,4303190,9001,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
47657,www.aspentimes.com,4301755,9180,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
37908,www.ajnr.org,4301604,2449,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14395,obrag.org,4301354,4127,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
45244,www.blogdesignsbydani.com,4301313,4956,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
259801,www.schaerbeekmr.be,4300868,5247,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1925,travelsimsdirect.com,4298699,5049,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
12958,scienmag.com,4298381,9478,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
10212,www.sitejabber.com,4297936,11662,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
234315,www.wadeburleson.org,4296656,984,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
28631,www.franchising.com,4295181,9584,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
56131,www.irishstatutebook.ie,4293670,4714,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
136951,bmcpregnancychildbirth.biomedcentral.com.preview-live.oscarjournals.springer.com,4293473,1010,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
237623,www.warseer.com,4292215,3129,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
8942,www.onegreenplanet.org,4289349,7914,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
10029,www.spot.ph,4286525,10266,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3325,newyork.cbslocal.com,4285129,12516,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
432232,news.spbmy.ru,4283030,426,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7464,www.stitcher.com,4281932,28882,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4164,healthyliving.azcentral.com,4280807,9834,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7453,offthekuff.com,4279512,2945,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
200681,implementationscience.biomedcentral.com,4278951,851,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
303816,bmcvetres.biomedcentral.com,4278182,1035,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
234270,thesaker.is,4277129,731,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
64689,www.erowid.org,4277087,4930,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
12864,www.ar15.com,4276131,9592,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
100090,www.best-car-lease-deals.co.uk,4275235,5535,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
105980,wor.org,4274781,953,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
80054,clintonwhitehouse5.archives.gov,4274362,4127,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
28993,gamefaqs.gamespot.com,4270896,13026,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
25716,www.usmagazine.com,4270175,17244,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
80233,www.thespruce.com,4269303,5689,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5323,www.cornwalllive.com,4268397,8703,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
59853,www.howtogeek.com,4266747,7013,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
62786,www.gq-magazine.co.uk,4262976,5881,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
545372,www.cisco.com,4258678,3167,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14556,www.siliconrepublic.com,4257957,10603,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14023,www.skysports.com,4255148,9994,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5794,www.nevadaappeal.com,4250191,11076,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
32229,blogs.wsj.com,4249774,16827,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
36438,www.gardenguides.com,4247752,9713,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3083,www.mid-day.com,4247450,14389,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
143786,blogs.theage.com.au,4240215,1521,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1094653,acecomments.mu.nu,4239003,389,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
24084,www.geek.com,4238449,8881,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4489,fabiusmaximus.com,4238101,2098,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
25446,www.anandtech.com,4237797,5965,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
125307,www.g3journal.org,4237764,934,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
44050,www.newgrounds.com,4237552,27560,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
32152,www.mixonline.com,4237407,7666,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2200,www.medgadget.com,4237168,14551,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
87590,www.homeaway.co.uk,4236064,5424,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2381,www.bnd.com,4235635,10709,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
58874,latterdaysaintmag.com,4234839,4611,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
84677,www.phnompenhpost.com,4233968,11713,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
19805,blogs.timesofisrael.com,4233437,5651,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
458775,iai.asm.org,4233069,991,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
18475,www.thisweeknews.com,4231530,8761,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
92823,www.gloucestershirelive.co.uk,4230636,11420,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
23238,www.broadwayworld.com,4230458,9449,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
27928,www.taipeitimes.com,4229765,9603,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
311635,www.addicted2decorating.com,4229675,1606,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
54373,www.msnbc.com,4229116,7843,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
25797,forums.androidcentral.com,4228388,17445,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
197259,sencanada.ca,4227457,400,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
118267,www.raisethehammer.org,4226073,3069,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
390233,www.jungleredwriters.com,4219426,1519,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
20188,www.nanowerk.com,4217164,9070,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
12607,insights.dice.com,4212614,7817,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
32940,consorziocentrocitta-viareggio.com,4206394,5963,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
20118,www.eurogamer.net,4205816,6037,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
19004,karensteffano.co.za,4203320,5635,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
34964,nordfalcon.com,4202956,3097,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4694,kth.diva-portal.org,4202780,3196,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
192877,therealnews.com,4198872,2933,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
32682,www.internetnews.com,4197422,12628,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
35283,www.contactmusic.com,4196603,7021,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
130865,wbcat.org,4192990,1829,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
59564,motherboard.vice.com,4192694,6432,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14121,tshaonline.org,4192597,7700,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
49545,seofirepower.com,4191736,5947,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
113199,www.ibm.com,4191202,10186,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
45876,www.minecraftforum.net,4188026,6656,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
20704,www.nrl.com,4185996,7419,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
16099,972mag.com,4185874,2274,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14380,www.pri.org,4183565,8070,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
35367,www.ehow.co.uk,4183124,11711,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
227146,www.dcrainmaker.com,4182687,1311,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
109173,www.thenewamerican.com,4181155,4716,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
36712,guardian.ng,4180173,9191,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
32845,www.skyscanner.com,4180153,23668,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
125010,forums.moneysavingexpert.com,4180012,4055,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
15832,www.onlineworldofwrestling.com,4179812,2157,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
15093,developer.apple.com,4178226,6159,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
61684,www.sentinelandenterprise.com,4176335,8869,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
46089,bernews.com,4175463,6992,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
38187,www.upcounsel.com,4175000,10757,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
23380,www.espncricinfo.com,4173688,8393,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
322098,www.scoutconnection.com,4172511,808,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
459,news.avclub.com,4171677,18345,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1216791,slamfoo.com,4171162,357,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
967132,3er-schmiede.de,4168691,316,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
226712,binary.choxos.net,4168543,1764,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
179444,jppe.nl,4165319,5770,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
26321,www.cheshire-live.co.uk,4165283,13254,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
43849,www.rugby.com.au,4159928,10124,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
104911,www.somersetlive.co.uk,4156539,11064,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
88705,wikien3.appspot.com,4156282,2592,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
17860,www.redbookmag.com,4154342,9761,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
103870,www.ibiblio.org,4152123,3508,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1794,www.marriott.com,4152097,16340,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
403627,theseed.info,4151537,1343,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
500934,www.circlecentermall.com,4151053,670,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1080953,mopaintings.com,4149937,281,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5609,meta.wikimedia.org,4149158,6417,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
12216,www.riverfronttimes.com,4148867,9895,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4784,classroom.synonym.com,4144930,8965,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
58498,5.pdfmedia.co,4140220,1741,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
35522,www.phillyvoice.com,4139876,8694,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
160572,mlpg.co,4138152,556,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
40225,www.mydr.com.au,4137647,4435,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
156556,www.worldatlas.com,4137586,11401,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
278403,flaglerlive.com,4134341,2830,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
325942,mises.org,4132522,3389,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
105402,www.bigfishgames.com,4128539,3297,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4756,www.mrdumpsterrental.com,4126951,4961,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1492726,dissectleft.blogspot.com,4126575,607,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
21013,kids.kiddle.co,4126540,8905,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
85920,www.sportskeeda.com,4125696,9151,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
110517,citec.repec.org,4124775,2126,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14878,www.popxo.com,4122027,8813,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
65135,www.rentfinder.co,4121473,5870,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
192750,www.dvdtalk.com,4119542,3145,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
70184,www.americamagazine.org,4117513,2757,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
25252,cvshome.org,4117376,5918,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
26873,www.columbiatribune.com,4112920,9892,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
83769,www.greenbiz.com,4110745,5474,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
71276,www.byrdie.com,4108577,5915,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
151291,www.casinocitytimes.com,4106855,9465,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
50371,theintercept.com,4104638,3181,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
31117,www.nola.com,4103554,6720,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
37059,www.gurochan.cx,4101439,2502,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
44203,www.gazettelive.co.uk,4100357,11260,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
129414,www.violinist.com,4100267,3839,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3577,www.idgconnect.com,4099896,6391,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
364321,mb-soft.com,4099441,651,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
56912,billmoyers.com,4096978,3647,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
9165,cve.circl.lu,4094532,5386,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
41864,www.miaminewtimes.com,4093941,8113,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
118437,rsc.byu.edu,4093690,1246,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6990,healthunlocked.com,4089292,4949,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
108040,runnerclick.com,4088246,2307,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
127414,www.insider.co.uk,4088235,11461,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5840,research.chalmers.se,4086873,20185,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
17757,www.helpfulgardener.com,4086328,8399,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
55741,thepointsguy.com,4083600,4857,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
238135,anthonyflood.com,4083540,610,,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
